Sample	Total_base	Total_read	Clean_read	Mapped_read	Mapping_ratio	Dedup_read	Dedup_base	Genomic_base	Genomic_coverage	Genomic_depth	Lambda_percent	Conversion_ratio	CpG_TotalCpG.1X.	CpG_TotalUnique.1X.	CpG_MeanCov.1X.	CpG_MethRatio.1X.	CpG_MethReadRatio.1X.	CpG_TotalCpG.3X.	CpG_TotalUnique.3X.	CpG_MeanCov.3X.	CpG_MethRatio.3X.	CpG_MethReadRatio.3X.	CpG_TotalCpG.5X.	CpG_TotalUnique.5X.	CpG_MeanCov.5X.	CpG_MethRatio.5X.	CpG_MethReadRatio.5X.	CpG_TotalCpG.10X.	CpG_TotalUnique.10X.	CpG_MeanCov.10X.	CpG_MethRatio.10X.	CpG_MethReadRatio.10X.	CHH_TotalCHH.1X.	CHH_TotalUnique.1X.	CHH_MeanCov.1X.	CHH_MethRatio.1X.	CHH_MethReadRatio.1X.	CHH_TotalCHH.3X.	CHH_TotalUnique.3X.	CHH_MeanCov.3X.	CHH_MethRatio.3X.	CHH_MethReadRatio.3X.	CHH_TotalCHH.5X.	CHH_TotalUnique.5X.	CHH_MeanCov.5X.	CHH_MethRatio.5X.	CHH_MethReadRatio.5X.	CHH_TotalCHH.10X.	CHH_TotalUnique.10X.	CHH_MeanCov.10X.	CHH_MethRatio.10X.	CHH_MethReadRatio.10X.	CHG_TotalCHG.1X.	CHG_TotalUnique.1X.	CHG_MeanCov.1X.	CHG_MethRatio.1X.	CHG_MethReadRatio.1X.	CHG_TotalCHG.3X.	CHG_TotalUnique.3X.	CHG_MeanCov.3X.	CHG_MethRatio.3X.	CHG_MethReadRatio.3X.	CHG_TotalCHG.5X.	CHG_TotalUnique.5X.	CHG_MeanCov.5X.	CHG_MethRatio.5X.	CHG_MethReadRatio.5X.	CHG_TotalCHG.10X.	CHG_TotalUnique.10X.	CHG_MeanCov.10X.	CHG_MethRatio.10X.	CHG_MethReadRatio.10X.	orig.ident	nCount_RNA	nFeature_RNA	percent.mt	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	Stage	PBAT_index	PBAT_batch	lambda_percent	Meth_QC
human_E29_D6_NC_48	3989811000	26598740	20012874	8146363	40.7056	7625525	1050387563	955746869	19.2066	0.3257	9.0101	99.38	12395980	8830174	1.403820582	25.15668236	23.48614972	2616779	715245	3.658577131	17.41365891	16.8959787	569007	83305	6.830406338	12.57496369	13.39683324	123275	2976	41.42305108	13.57388105	17.11445573	116900179	90577352	1.290611576	2.175917502	2.094318921	16227505	4726612	3.433221301	1.346259327	1.912472478	2256802	366778	6.153046257	2.283949364	5.931236932	309235	8784	35.20434882	27.62806808	32.11378511	41263867	31211043	1.322091895	1.80732733	1.745178298	6546169	1886427	3.470141702	1.164911762	1.612134548	1013699	165759	6.115499008	1.640385017	4.323983687	126215	3664	34.44732533	15.95044214	25.10324676	ST1003	253030	9030	2.94115322293799	ST1003_R2.sc48	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D3	ST1115	10	Pass
human_E29_D6_NC_50	3629491800	24196612	15031194	8977934	59.7287	7991436	1107490444	1016400588	21.5557	0.3463	8.2249	99.39	12910210	9439451	1.367686532	26.97523143	25.37497449	2434063	672369	3.62012972	18.86460461	18.23907164	493768	71634	6.892927939	13.50913589	13.96199985	111891	2883	38.81061394	13.81910163	16.34701808	127110647	100723659	1.261974081	0.797733367	0.831195292	15287239	4504226	3.393976901	0.801608005	1.14236268	1897920	309412	6.133957313	1.613247773	3.955435482	262290	8258	31.76192783	17.73545532	20.96187552	44137896	34181785	1.291269488	0.809704795	0.832162988	6127416	1785400	3.431956984	0.778119878	1.005191002	857860	140701	6.097042665	1.057265194	2.549230119	108048	3501	30.86203942	7.739820051	13.97874389	ST1003	297999	8670	2.48390095268776	ST1003_R2.sc50	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D4	ST1115	10	Pass
human_E29_D6_NC_7	3820463100	25469754	13849500	8301340	59.9396	6659113	931139115	823461376	17.1889	0.2806	11.5641	99.5	10873694	7451081	1.45934449	33.84355442	31.46967143	2694361	718567	3.749630863	24.38584751	23.34712291	687566	102542	6.705213474	18.04389899	17.82705809	131298	3974	33.03925516	13.73609461	17.57585599	105737568	79219966	1.334733822	0.671509214	0.720183384	17972287	5132120	3.501922597	0.630380252	1.010068422	3055729	507037	6.026639082	1.040960226	3.070852919	315457	11097	28.42723259	15.57190953	23.22593406	36906380	26962133	1.368822711	0.660701377	0.691578599	7066080	1993255	3.544995497	0.591604391	0.842427848	1329688	220146	6.040027981	0.727825034	1.998882933	133788	5128	26.08970359	5.866384555	14.31507228	ST1003	82809	7363	4.98013500947965	ST1003_R2.sc7	E29	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D5	ST1115	10	Pass
human_E30_D6_NC_1	3672402600	24482684	16683486	9592696	57.4982	7590819	1050777967	949155683	19.1427	0.3234	9.6711	99.35	12577334	8846821	1.421678363	24.16615134	22.6642984	2794447	767513	3.64091162	17.30865162	16.8817483	611555	94735	6.4554283	12.82441854	13.69834989	97202	2757	35.25643816	12.83258252	19.45729687	118245387	90647689	1.3044501	0.826450184	0.871343739	17461005	5075492	3.4402586	0.819023903	1.183115042	2522195	420855	5.993026102	1.410568937	3.648851429	263572	8191	32.17824441	19.5790575	25.45337024	41707863	31198419	1.336858223	0.834940414	0.864734929	7014786	2017996	3.476114918	0.792801814	1.029717219	1127054	189722	5.940555128	0.937423599	2.356682022	100415	3304	30.39194915	7.544297821	17.91462491	ST1003	188285	8166	3.04697665772632	ST1003_R2.sc51	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D4	ST1115	10	Pass
human_E30_D6_NC_10	3288394800	21922632	20068336	9993480	49.7973	5861928	818470764	709508744	15.2013	0.2418	13.3129	99.47	9214803	6511269	1.415208464	23.12571124	21.84761794	2033411	544981	3.731159435	17.180648	16.90902396	495530	71151	6.964483985	13.20156217	14.60739648	112508	2955	38.07377327	12.43082234	20.00389643	90192696	69380523	1.299971406	0.784120906	0.861365287	13287050	3821211	3.477183019	0.746940839	1.384976909	2086785	333636	6.254675754	1.562287343	5.208542179	303616	8685	34.95866436	22.38540702	29.57914899	31334944	23539847	1.331144761	0.743831804	0.791904887	5233992	1490182	3.512317287	0.651656556	1.073214344	906488	147018	6.165830034	0.875080738	3.202047396	112187	3418	32.82241077	8.968739029	20.92857738	ST1003	123394	7717	3.65090685122453	ST1003_R2.sc60	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D5	ST1115	10	Pass
human_E30_D6_NC_11	4639985400	30933236	22270258	12309928	55.2752	9088036	1265855058	1158988364	22.2696	0.3949	8.4423	99.5	16086661	10430478	1.542274573	18.43810845	17.006143	4749051	1243838	3.81806232	13.30176	12.94518787	1359577	209210	6.498623393	10.11091693	10.72055391	207070	7399	27.98621435	7.993470739	14.90898778	148512161	107478510	1.381784703	0.832240046	0.874479769	29720671	8356207	3.556717898	0.715662032	1.090661116	5783191	965734	5.988389142	1.100714193	2.846946663	508155	19286	26.34838743	11.52562118	22.70961669	52593751	36864665	1.426671068	0.770747932	0.790773758	11968379	3317878	3.607239024	0.64290017	0.86998065	2588710	432275	5.98857209	0.682368423	1.721292682	215471	9546	22.57186256	3.80287555	13.86872957	ST1003	113026	6982	3.82478367809177	ST1003_R2.sc61	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D5	ST1115	10	Pass
human_E30_D6_NC_12	4078310700	27188738	19981524	10647347	53.286	7531615	1050211469	948938870	18.8919	0.3233	9.6431	99.52	13442521	8913934	1.508034612	20.31472022	18.90532612	3714648	965484	3.847446462	14.01367118	14.57848589	1066475	155398	6.862861813	11.16155684	14.99443807	217103	6181	35.12425174	23.2015855	32.36150371	122444264	90300318	1.355967141	1.29595168	1.58634453	22593942	6304056	3.584032566	1.376661127	3.041314721	4446738	689857	6.445883712	3.597511557	10.90940089	724470	21016	34.47230681	43.00312904	53.60088448	43252724	30992815	1.395572619	1.153373843	1.365220678	9041392	2501512	3.614370829	1.20433248	2.282526098	1926867	308052	6.255005648	2.579405944	6.953297882	249045	8633	28.84802502	29.23415267	40.60218643	ST1003	226158	8648	3.06599810751775	ST1003_R2.sc62	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D5	ST1115	10	Pass
human_E30_D6_NC_14	4130402400	27536016	21142610	10729217	50.7469	6745031	942751682	840028102	17.4027	0.2862	10.8961	99.48	11850257	8084766	1.46575139	22.09997996	20.22180378	2991305	792264	3.775641705	14.57641218	14.04048461	798284	119632	6.672830012	10.484129	11.01614078	145283	4481	32.42200402	10.56763446	14.15650689	108480998	81975105	1.323340763	1.202108248	1.184386913	17802282	5069278	3.511798327	0.833925437	1.229239845	3132107	517524	6.052099999	1.305623353	3.323608999	324515	11626	27.91286771	15.60146396	23.20535205	38337274	28149537	1.361914905	1.046638476	1.020131279	7221468	2029674	3.557944773	0.714000628	0.972842691	1412174	233847	6.038880122	0.864912999	2.124744373	134609	5247	25.65446922	7.292915952	15.31619728	ST1003	79516	6522	4.7122591679662	ST1003_R2.sc64	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D5	ST1115	10	Pass
human_E30_D6_NC_2	4366583400	29110556	19375106	12003587	61.9537	8820087	1217952661	1115741545	22.2106	0.3802	8.392	99.37	14405637	10000511	1.440490091	24.02305798	22.45107011	3372721	911769	3.699095933	17.34315997	16.71803458	798945	120087	6.653051538	12.68361263	12.92418178	145972	3713	39.31376246	10.83811743	14.66516236	138256100	105232358	1.313817372	0.774156243	0.816244279	21311918	6145793	3.46772467	0.740244081	1.081885292	3287825	538081	6.110278936	1.142769193	3.158135585	394891	10929	36.13240004	14.28909049	19.76387806	48268497	35799110	1.348315559	0.780725846	0.804942487	8496339	2422867	3.506729424	0.7243858	0.934315832	1459854	241145	6.053843123	0.791934272	1.982890522	153332	4772	32.13160101	4.725165549	12.73392019	ST1003	267930	9299	2.5801515321166	ST1003_R2.sc52	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D4	ST1115	10	Pass
human_E30_D6_NC_23	3662894700	24419298	14361516	9305683	64.796	8017592	1115954990	1032574220	21.7915	0.3518	7.4717	99.44	13444699	9622446	1.397222598	21.48216546	20.03174984	2812716	765072	3.676406926	14.54356859	14.36076269	633176	92697	6.830598617	10.83894376	12.43323874	133744	3364	39.75743163	11.62415874	18.9953583	129951969	101963478	1.274495256	4.181827655	3.827889541	16983695	4924701	3.448675361	1.770024641	2.333307501	2467864	394221	6.260102836	2.345861458	6.027325708	364911	10003	36.48015595	23.30424073	30.00370721	45362553	34629336	1.309945793	3.395030488	3.081502133	6944583	1992456	3.485438574	1.485353508	1.839261457	1124060	183034	6.141263372	1.518336265	3.763185061	138271	4190	33.00023866	11.44743198	21.2294957	ST1003	124217	7830	3.9648357310191	ST1003_R2.sc73	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_25	4017180900	26781206	12254112	7540297	61.5328	5775375	799941862	654824494	11.3466	0.2231	18.141	99.41	6791750	4193561	1.619566283	30.59366022	27.8733983	2326383	519725	4.476180672	21.73693844	21.05137154	1047800	131603	7.961824578	14.4245344	17.5010478	336835	13481	24.98590609	8.510188413	23.76139258	76599927	51792759	1.478969811	0.96605899	1.260034109	20540077	5176095	3.968257345	0.740057984	2.090007783	6906427	1013784	6.81252318	0.897003612	4.834072414	1312839	58022	22.62657268	4.217013719	22.44234675	25562863	16885526	1.513892016	0.927299164	1.15876377	7369093	1828984	4.029063677	0.731408334	1.742008072	2642603	388524	6.801646745	0.77267479	3.57324773	504881	26033	19.39388468	1.921662505	15.76240922	ST1003	229709	13270	3.34727851324937	ST1003_R2.sc75	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_26	3661695600	24411304	36455086	17893245	49.083	7883957	1096689402	980801323	19.4278	0.3342	10.5671	99.4	14416467	9279252	1.553623827	22.11145341	19.56534351	4448152	1127785	3.944148929	13.43726708	12.72637019	1488313	227441	6.543732221	9.067486073	9.513918497	225540	10434	21.61587119	6.989321449	12.73330163	125180270	92249302	1.356977964	0.8017068	0.844733593	23965821	6582305	3.640946598	0.681188839	1.046164003	5528233	901744	6.130601368	0.854406617	2.362494354	564419	27288	20.68378042	6.532675901	17.06264761	44870416	31828151	1.409771369	0.78162384	0.807490914	10077487	2722429	3.701652825	0.683485814	0.897272625	2580758	422539	6.107739167	0.711818625	1.53916671	239321	13251	18.0605992	2.389400045	10.15872343	ST1003	110803	8010	4.37172278728915	ST1003_R2.sc76	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_28	3728836200	24858908	13355220	8808162	65.953	8537639	1187490926	1100265808	23.1363	0.3749	7.3453	99.39	13998590	9953230	1.406436905	24.02587697	22.65105278	2995361	809772	3.699017748	17.38536208	17.13379488	692394	99566	6.954120885	12.94410913	14.72318106	154303	3581	43.08936051	12.67861491	21.58502537	138667339	107841388	1.285845273	0.793123906	0.875670942	18910534	5466346	3.45944695	0.81112371	1.457450085	2800353	440732	6.35386811	1.534231528	5.518488426	446391	11217	39.79593474	19.66337523	28.75080051	47856723	36273936	1.319314314	0.801672746	0.85973163	7546497	2161491	3.491338618	0.773112583	1.195009881	1235547	199644	6.188750977	0.983374607	3.452972918	157716	4377	36.03289925	7.963237377	21.26733978	ST1003	211251	8349	2.7952530402223	ST1003_R2.sc78	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_29	4350163200	29001088	13165146	9683185	73.5517	8062937	1120277048	1002201750	19.7866	0.3415	10.5398	99.38	13999536	9146979	1.530509253	23.28598124	21.15640384	4061414	1060083	3.83122265	15.66314278	14.98767109	1191343	184198	6.467730377	11.18089605	11.48887357	175889	7105	24.75566502	8.407441239	13.98367664	128056418	93690283	1.366805755	0.775921101	0.81276812	24524949	6877668	3.565881488	0.690338291	1.008237532	4908825	817502	6.004664209	0.918976969	2.40688818	435853	18476	23.59022516	9.789364581	19.58886347	45233740	32050403	1.411331396	0.758959119	0.78012475	9917972	2740584	3.618926477	0.676569527	0.876364654	2208681	368133	5.99968218	0.735575322	1.612825433	182621	8819	20.70767661	3.45997959	12.0040975	ST1003	162920	7575	3.06223913577216	ST1003_R2.sc79	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_3	4347291900	28981946	17875994	11377680	63.6478	9325975	1290835126	1199306387	23.8772	0.4086	7.0907	99.39	15295330	10626288	1.439385983	24.26182892	22.58676005	3567407	972704	3.667515503	17.04925802	16.47682718	816428	126398	6.459184481	12.00278873	12.62023679	129508	3868	33.48190279	10.91893485	17.06846573	149796592	113751086	1.316880544	0.762498041	0.802779424	23298463	6743584	3.454908102	0.750154545	1.061105266	3514363	589222	5.964412395	1.110695171	2.994260778	342983	11372	30.16030601	14.45098136	22.61451457	52096496	38549302	1.351425144	0.777491325	0.805559393	9244026	2646418	3.493033225	0.743456967	0.947868567	1552966	262177	5.923349493	0.844988386	2.015312982	131665	4801	27.4244949	5.30163091	15.50295599	ST1003	196104	7913	2.34110471994452	ST1003_R2.sc53	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D4	ST1115	10	Pass
human_E30_D6_NC_30	3660097200	24400648	15706312	8619321	54.8781	5103106	708367060	575248505	12.1677	0.196	18.7923	99.41	6518833	4600925	1.416852698	26.987295	25.21284004	1466786	398274	3.682856526	18.89257202	18.37336441	357493	57424	6.22549805	13.6945784	14.55860789	41575	1864	22.30418455	15.60097639	23.87966663	71473929	54814781	1.303917077	2.327744548	2.190270075	10744346	3091963	3.474927093	1.326780948	1.785451419	1732963	289296	5.990276395	2.307704738	4.715284896	173585	7334	23.66853013	23.21983092	30.54874436	23939579	17913440	1.336403226	1.991826473	1.850181335	4108817	1168255	3.517054924	1.081111581	1.394017363	741980	124963	5.937597529	1.423573378	3.021378218	62185	2939	21.15855733	14.19795168	23.5779754	ST1003	202802	7800	2.91565171941105	ST1003_R2.sc80	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_38	3928698600	26191324	26470142	13004570	49.1292	7260835	1009358347	889814178	18.5952	0.3032	11.8436	99.4	11606829	8007533	1.44948875	24.58170886	22.90016402	2821681	749277	3.765871634	17.49906224	17.00255554	741997	110520	6.71368983	12.73569535	13.73482707	139460	4382	31.82565039	10.79338886	18.67343138	112640049	85460027	1.318043686	0.76766143	0.838244967	17988359	5126137	3.509145191	0.750100233	1.2607239	3106120	503169	6.173114798	1.305819019	3.979666719	382170	12101	31.58168746	14.43842492	25.10927074	39197750	28934896	1.354687779	0.757617673	0.801315382	7178187	2021229	3.551397194	0.697663941	1.019931636	1380240	226535	6.092833337	0.828342464	2.445147163	143530	5171	27.75672017	5.203022626	17.17328956	ST1003	91097	6075	4.79708442649044	ST1003_R2.sc88	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D6	ST1115	10	Pass
human_E30_D6_NC_4	5357524500	35716830	17691746	11395917	64.4137	11538966	1592259106	1496565375	27.8056	0.5099	6.0099	99.37	19000827	12645708	1.502551459	24.97984211	23.03391763	5117397	1364868	3.749371368	17.52066072	16.92031789	1310209	197899	6.620594344	12.4914706	13.22797747	225668	5566	40.54401725	11.43342616	17.78935609	183245722	135183679	1.355531403	0.748951238	0.816113541	32931681	9404785	3.501587862	0.739116704	1.153394356	5548719	914484	6.067595496	1.025192207	3.347282416	596432	16319	36.54831791	12.48109566	24.19618944	63996507	45836253	1.396198485	0.761120926	0.80861314	13111321	3700194	3.54341448	0.733726753	1.002920795	2456996	408250	6.018361298	0.800193386	2.206946751	232073	7459	31.1131519	4.10781472	16.24113943	ST1003	191302	8444	3.3878370325454	ST1003_R2.sc54	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D4	ST1115	10	Pass
human_E30_D6_NC_48	3078669300	20524462	18309370	8446170	46.1303	5376469	751628994	638602150	13.9832	0.2176	15.0376	99.48	14594289	10067506	1.44964294	27.64678169	25.71411684	3572496	950349	3.759141116	19.98364867	18.8216453	946192	145120	6.520066152	14.2026137	13.27603792	149752	5078	29.49035053	11.69661481	9.229725212	136931473	105405205	1.299095932	1.176065077	1.180872312	20418520	5860436	3.48412985	1.109743458	1.352261823	3433306	582549	5.893591784	2.077404253	3.062387346	261069	12381	21.08626121	16.60574671	17.43480513	48247637	35972434	1.341239156	1.172722368	1.154322056	8506768	2403936	3.538683226	1.014888903	1.134521541	1619919	273148	5.930554132	1.335977199	1.818184199	122776	5788	21.2121631	7.978410504	8.990329299	ST1024	88132	5375	4.05981936186629	ST1024_R7.sc42	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	4	ST1227_D2	ST1227	10	Pass
human_E30_D6_NC_5	3631159200	24207728	17829242	10557169	59.2127	7341603	1014616655	919241286	18.9125	0.3132	9.4001	99.37	12227368	8747240	1.397854409	19.70856115	18.52522605	2524251	699899	3.606593237	14.07790896	13.69830347	513674	78768	6.521353849	10.35240504	10.90205607	91441	2558	35.74706802	9.169706802	13.8843241	115302739	89370851	1.290160469	0.739697271	0.768786777	15899001	4663322	3.409372332	0.717240755	0.992252351	2102199	354668	5.927230537	1.249837651	3.090111645	205672	6417	32.05111423	17.95484494	22.2009769	40574299	30748142	1.31956913	0.755499034	0.772791016	6346246	1843980	3.441602403	0.715567192	0.890046451	929451	157646	5.895810867	0.823363105	1.967617077	80702	2555	31.58590998	6.930367906	14.93885938	ST1003	236256	7872	2.45538737640526	ST1003_R2.sc55	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	TE	4	ST1115_D4	ST1115	10	Pass
human_E30_D6_NC_50	3665846100	24438974	21746906	9753577	44.8504	5959991	833970108	715742021	15.4016	0.2439	14.1765	99.47	12305470	8363241	1.47137575	38.02755025	35.25855986	3186085	834830	3.81644766	27.50076949	25.88884181	921576	142243	6.478884725	19.77326547	18.71055583	136536	5970	22.87035176	16.51488777	14.52645998	113263239	86053504	1.31619555	2.291752332	2.225159339	18249239	5172611	3.528051694	1.788684367	2.10953202	3409675	575317	5.926602204	2.774179678	4.033059432	264760	15161	17.46322802	19.52595145	22.82026027	40435665	29718782	1.360609765	2.191092971	2.086657807	7675908	2138000	3.590228251	1.611840196	1.752130958	1631322	273063	5.974159809	1.905064106	2.440419844	129582	7576	17.10427666	9.426362196	10.64648099	ST1024	186726	6560	3.07509398798239	ST1024_R7.sc44	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	4	ST1227_D2	ST1227	10	Pass
human_E30_D6_NC_51	2867116800	19114112	16871720	8119423	48.1245	5843502	816852155	762368149	16.0742	0.2598	6.67	99.57	14934720	10437501	1.43087124	37.74320692	34.55832439	3512882	926535	3.791418565	23.88966412	23.40070019	956719	142273	6.724529602	18.65739592	20.30543943	185903	6802	27.33063805	34.01491179	30.58898076	147213085	114563978	1.284985801	19.9636147	19.09689237	21009702	5878263	3.5741344	13.88422307	16.34251354	4106261	625225	6.567653245	21.86667576	30.26346771	764361	31302	24.41891892	66.90055492	72.55695262	50550128	38112312	1.326346405	16.06187214	15.03406014	8517180	2358810	3.610795274	9.518690441	11.34403223	1787929	275517	6.489360003	12.75162008	19.96458312	308344	12742	24.19902684	54.02385026	61.48422946	ST1024	162724	6588	3.38794523241808	ST1024_R7.sc45	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	EPI	4	ST1227_D2	ST1227	10	Pass
human_E30_D6_NC_52	3342893400	22285956	19779952	9218093	46.6032	6094344	852502580	743582107	15.6538	0.2534	12.7766	99.48	8464787	6087491	1.390521481	31.18137272	28.72166525	1802774	477242	3.77748396	20.34183039	18.84339279	485319	72506	6.693501227	13.71016992	12.2451107	90080	3219	27.98384591	9.017573781	6.204292629	75076537	60051197	1.250208834	1.735291177	1.660266032	9090763	2618120	3.472248407	1.23084974	1.450958976	1490027	250626	5.945221166	2.199541309	3.068668507	126212	6193	20.37978363	14.14851768	14.38766765	27057129	21006615	1.288028985	1.592296914	1.505956841	3947934	1118109	3.530902622	1.103218237	1.201886483	740909	123618	5.99353654	1.41063947	1.802117507	65559	3197	20.50641226	7.426693775	7.048611632	ST1024	117374	6361	2.93932216674902	ST1024_R7.sc46	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	4	ST1227_D2	ST1227	10	Pass
human_E30_D6_NC_53	3234110400	21560736	19490828	9979382	51.2004	7236275	1013124381	953770941	19.9676	0.325	5.8585	99.49	9989365	6966431	1.43392865	31.95648604	29.39765236	2385327	624956	3.816791902	21.62145015	20.28349972	677816	102083	6.639851885	15.09469549	14.29517735	118225	4566	25.89246605	13.10369032	11.58212569	92865491	72241906	1.285479525	4.920297436	4.52473244	13312286	3778431	3.523231204	2.506097063	3.02875101	2432218	402118	6.048518097	3.624593925	6.021509404	244553	11504	21.25808414	26.55449844	32.06910232	32858092	24749634	1.327619309	4.003360864	3.635289794	5612141	1566117	3.583474926	1.951429018	2.34984946	1162678	190929	6.089583039	2.466487385	4.183023958	115821	5452	21.24376376	15.74513023	22.36204894	ST1024	154167	7830	3.41966828179831	ST1024_R7.sc47	E30	4BB	D6	Fresh	ST1024	ICSI	ST1024_R7	TE	4	ST1227_D2	ST1227	10	Pass
human_E30_D6_NC_6	3730359300	24869062	18735598	11104913	59.2717	7782344	1076833337	990433864	20.8838	0.3375	8.0235	99.37	12379175	9061672	1.366102746	26.25259538	24.75918414	2308120	642550	3.592125126	18.64603292	18.05702188	446424	65755	6.789202342	13.46338164	13.88657863	96669	2502	38.63669065	11.68558753	15.96890875	123654855	97459118	1.268786929	0.844163395	0.874010763	15249238	4495615	3.392024895	0.792254221	1.156613476	1869143	305626	6.115785306	1.452112746	4.099044065	253203	7502	33.75139963	20.57929752	23.75125698	42732944	32973316	1.295985639	0.847285172	0.864205645	6005231	1755274	3.421249902	0.775834274	1.003217265	813995	134804	6.038359396	0.977629447	2.559734777	94622	2832	33.41172316	8.229283192	15.62538479	ST1003	169018	8238	3.08547018660734	ST1003_R2.sc56	E30	4BB	D6	Fresh	ST1003	ICSI	ST1003_R2	EPI	4	ST1115_D4	ST1115	10	Pass
